transaction_id,card_number,merchant_name,merchant_category,amount,transaction_timestamp,cardholder_lat,cardholder_long,merchant_lat,merchant_long,is_fraud
b186691a7c3cda822a04543480de2bbd,3520550088202337,"fraud_Fadel, Mertz and Rippin",entertainment,97.79,2019-01-06 19:32:17,47.8342,-90.0476,48.819508,-90.184708,False
b34c2943324be2ad05861313be75d13b,3520550088202337,"fraud_Weber, Thiel and Hammes",kids_pets,77.83,2019-01-06 23:09:24,47.8342,-90.0476,48.445069,-89.52970400000001,False
9afa1c8e560e8b3e7438a3e7e4189e11,3520550088202337,fraud_Spencer PLC,entertainment,59.45,2019-01-07 14:11:58,47.8342,-90.0476,47.095746000000005,-90.620734,False
2fe25d9c9c732b5fbd02941f8400da06,3520550088202337,fraud_Deckow-Dare,food_dining,1.56,2019-01-07 16:58:14,47.8342,-90.0476,47.801211,-89.190455,False
3625c89d0e8a333280349bf539b456b5,3520550088202337,fraud_Kuhn LLC,misc_net,111.71,2019-01-07 21:24:18,47.8342,-90.0476,47.220042,-89.18956700000001,False
bc4ef79e4fe22ddd17b15496b78fb638,3520550088202337,fraud_Zboncak LLC,food_dining,7.15,2019-01-08 15:11:17,47.8342,-90.0476,47.86854,-90.089469,False
8dcb4d106c7338c311ad7473f344ce9d,3520550088202337,fraud_Roob-Okuneva,health_fitness,5.49,2019-01-08 23:42:48,47.8342,-90.0476,48.720871,-89.25676700000001,False
3360dfa2dbc7ea6b03404d0abcc7533f,3520550088202337,fraud_Bechtelar-Rippin,food_dining,66.84,2019-01-10 21:20:40,47.8342,-90.0476,48.458343,-90.219281,False
7fc35b8d4c01b6e4ebee0290890053aa,3520550088202337,fraud_Erdman-Kertzmann,gas_transport,61.77,2019-01-12 02:59:41,47.8342,-90.0476,47.967887,-90.992589,False
809ce3ace46dd43b868d59ddf2db9201,3520550088202337,fraud_Cummerata-Jones,gas_transport,44.05,2019-01-12 07:28:02,47.8342,-90.0476,48.684146000000005,-90.006688,False
21e9812f1d4d3a04587bf3efb26b7e44,3520550088202337,"fraud_Witting, Beer and Ernser",home,7.35,2019-01-13 21:22:23,47.8342,-90.0476,48.387767,-90.675773,False
f4c9846f5fe2f76b332629e3fd4b65a3,3520550088202337,fraud_Brown-Greenholt,entertainment,147.2,2019-01-14 12:59:46,47.8342,-90.0476,47.777323,-90.865382,False
c64a4378b942155231ab926d9596fb7b,3520550088202337,fraud_Denesik and Sons,shopping_pos,131.45,2019-01-14 21:28:09,47.8342,-90.0476,47.430261,-91.042732,False
77eb8e47bc56fe8681b2818e736f9be6,3520550088202337,fraud_Reilly and Sons,health_fitness,9.29,2019-01-15 22:54:30,47.8342,-90.0476,46.911244,-90.835699,False
516f26b311140fb21b044dc7c2f26cdc,3520550088202337,"fraud_Goyette, Howell and Collier",shopping_pos,116.67,2019-01-17 12:57:54,47.8342,-90.0476,48.812141,-89.611457,False
28f5c228a92d4a5fbd4c67fb4d8e7862,3520550088202337,fraud_Trantow PLC,grocery_net,17.77,2019-01-20 09:29:58,47.8342,-90.0476,46.866514,-90.586687,False
02e4987bc0769cf4c61ca066974babb4,3520550088202337,fraud_Hills-Boyer,personal_care,8.96,2019-01-21 21:35:23,47.8342,-90.0476,47.986595,-89.843666,False
a3e055e57be141e8977b58d634ae460a,3520550088202337,fraud_Welch Inc,misc_net,133.94,2019-01-22 16:09:29,47.8342,-90.0476,48.128383,-89.385099,False
b934c825a5d776a83518153f441d4f98,3520550088202337,"fraud_Conroy, Balistreri and Gorczany",health_fitness,9.85,2019-01-22 23:31:08,47.8342,-90.0476,48.062752,-90.101679,False
f36c16caa53991265032b179a7682801,3520550088202337,fraud_Donnelly LLC,entertainment,100.68,2019-01-24 14:01:57,47.8342,-90.0476,47.73394,-89.144115,False
e9405007db7eda1398d94591055533b3,3520550088202337,"fraud_Rutherford, Homenick and Bergstrom",grocery_net,12.47,2019-01-27 03:01:43,47.8342,-90.0476,47.779431,-90.259612,False
e113d2a4889d1da33e2df8bf3d5c35d9,3520550088202337,fraud_Rodriguez Group,gas_transport,53.76,2019-01-27 08:58:24,47.8342,-90.0476,47.834403,-89.20801999999999,False
ce13c1721017bd1af8fcb0982dd6692e,3520550088202337,fraud_Gottlieb-Hansen,personal_care,164.04,2019-01-27 14:27:23,47.8342,-90.0476,48.123007,-91.029254,False
0689f039b9fefde26f23dd3b17a5dc34,3520550088202337,fraud_Brown-Greenholt,entertainment,67.76,2019-01-27 14:52:29,47.8342,-90.0476,47.955948,-89.380426,False
34a3995005ac4701fb6ace215c904303,3520550088202337,fraud_Kassulke Inc,entertainment,111.36,2019-01-27 17:54:26,47.8342,-90.0476,48.048012,-90.140168,False
22c0f227b6575c9d395dfdf98e957ec9,3520550088202337,fraud_Schuppe LLC,entertainment,84.59,2019-01-28 15:51:26,47.8342,-90.0476,47.184447,-89.10326500000001,False
dc26f7fe61311188a4298a7d96fdad49,3520550088202337,fraud_Gottlieb Group,kids_pets,23.71,2019-01-28 21:04:13,47.8342,-90.0476,47.046765,-90.876897,False
7d9455b7e56eb67e3a36151aed372ed0,3520550088202337,fraud_Gutmann Ltd,grocery_net,18.62,2019-01-29 11:58:27,47.8342,-90.0476,47.327811,-90.272401,False
db6e95ed124e9884eef3fcd611fbf8df,3520550088202337,fraud_Schumm PLC,shopping_net,138.87,2019-01-29 12:07:53,47.8342,-90.0476,48.808316999999995,-89.881622,False
05d1fb1c24d60d713016be5b8df79893,3520550088202337,fraud_Stark-Koss,home,48.32,2019-01-29 15:12:41,47.8342,-90.0476,47.967647,-91.005184,False
2d0c5fc2d9d0eeb20163f2329d058224,3520550088202337,fraud_Kulas Group,health_fitness,114.24,2019-02-01 22:06:31,47.8342,-90.0476,48.127316,-90.240698,False
8f98b068d7ff41cd5f463e0501bda47a,3520550088202337,"fraud_Kihn, Abernathy and Douglas",shopping_net,34.02,2019-02-02 15:43:54,47.8342,-90.0476,47.149358,-91.009373,False
067487659491fac87d46ebc48c335ac5,3520550088202337,fraud_Goyette Inc,shopping_net,56.97,2019-02-02 22:22:11,47.8342,-90.0476,48.226231,-90.931344,False
74efe8ab6759e79ffc0160ebc46df6d4,3520550088202337,fraud_DuBuque LLC,grocery_pos,76.52,2019-02-03 14:33:49,47.8342,-90.0476,48.093055,-89.461138,False
0b99060b72f24a10034e0c97fa17e320,3520550088202337,"fraud_Bahringer, Schoen and Corkery",shopping_pos,163.93,2019-02-03 14:34:37,47.8342,-90.0476,47.450197,-90.299874,False
923908e3c2acc5cfeb15515a0db22d0c,3520550088202337,fraud_Hirthe-Beier,health_fitness,20.36,2019-02-03 23:05:43,47.8342,-90.0476,47.169447,-89.481116,False
9f03cc7465c1a9ddd78c9df705c2011a,3520550088202337,fraud_Skiles-Ankunding,grocery_net,13.69,2019-02-04 02:18:53,47.8342,-90.0476,47.140757,-89.479524,False
f5cf091ca70b3124145c0712b43dda2a,3520550088202337,fraud_Mohr-Bayer,shopping_net,24.41,2019-02-04 23:01:18,47.8342,-90.0476,47.009105,-89.365822,False
e41408b09b1817b0a9a97ca2df54159c,3520550088202337,fraud_Doyle Ltd,grocery_pos,36.43,2019-02-05 20:23:50,47.8342,-90.0476,47.838898,-89.96704799999999,False
392f3d4f007eb64c96775e87aaec99ae,3520550088202337,fraud_Schmitt Inc,gas_transport,72.54,2019-02-07 03:12:29,47.8342,-90.0476,48.128038,-89.523538,False
5b563813c182ec01d54d95cc7b280de4,3520550088202337,fraud_Weber and Sons,food_dining,1.95,2019-02-07 13:42:51,47.8342,-90.0476,47.189951,-89.594895,False
c05cbe2a2cb7a086e2eadce76c16acff,3520550088202337,fraud_Conroy-Cruickshank,gas_transport,71.41,2019-02-11 10:59:51,47.8342,-90.0476,48.448045,-90.952906,False
67c4223611be3a6b674c2119f8805d6a,3520550088202337,fraud_Stiedemann Ltd,food_dining,6.34,2019-02-11 14:09:20,47.8342,-90.0476,47.912173,-89.55109300000001,False
fea6b22414a58245d5ac04ad208d72dd,3520550088202337,"fraud_Towne, Greenholt and Koepp",shopping_net,15.52,2019-02-11 14:52:00,47.8342,-90.0476,47.715494,-90.745526,False
0e91b43ade8ee5813f6fbe7892937373,3520550088202337,"fraud_Greenholt, O'Hara and Balistreri",shopping_net,5.96,2019-02-11 15:05:00,47.8342,-90.0476,46.93525,-90.993713,False
18dc916a6cc8e4081e5f40e3cef114fa,3520550088202337,fraud_Dooley Inc,shopping_pos,151.95,2019-02-11 21:08:30,47.8342,-90.0476,48.592231,-90.672977,False
c79ba851d83e2710db8385f8f200530f,3520550088202337,"fraud_Ritchie, Bradtke and Stiedemann",travel,2.14,2019-02-11 22:20:03,47.8342,-90.0476,48.003677,-89.640559,False
4bd2d695515919e89a25258335fc2be1,3520550088202337,fraud_Kuphal-Bartoletti,misc_net,911.75,2019-02-12 00:05:50,47.8342,-90.0476,48.447446,-89.426637,True
57dd763e74b53c034c79dc1c9edfa35e,3520550088202337,fraud_Prohaska-Murray,gas_transport,10.42,2019-02-12 02:42:37,47.8342,-90.0476,47.62798,-90.998228,True
cc818b7e7a4e7ddb2796ad22fee4efa8,3520550088202337,fraud_Vandervort-Funk,grocery_pos,302.22,2019-02-12 03:29:58,47.8342,-90.0476,46.921014,-89.25495500000001,True
358c469bac7e3d569e73e1334840bc34,3520550088202337,"fraud_Huel, Hammes and Witting",grocery_pos,306.23,2019-02-12 05:32:25,47.8342,-90.0476,48.793623,-89.96907,True
7dc44ece1e773076705b9a6abcb7ae28,3520550088202337,"fraud_Lind, Huel and McClure",gas_transport,8.45,2019-02-12 05:55:51,47.8342,-90.0476,47.792533,-89.050352,True
126ba886b8a83bfc8fdd705de5d4c0bf,3520550088202337,fraud_Terry-Huel,shopping_net,805.81,2019-02-12 22:03:43,47.8342,-90.0476,46.933069,-89.43531,True
b0c0842c6b4aa941554160e68d02b187,3520550088202337,fraud_Volkman-Predovic,shopping_net,1089.43,2019-02-12 22:20:10,47.8342,-90.0476,47.445174,-90.996543,True
0755f2ee3bb43361e9ccb91650d00d7c,3520550088202337,fraud_Kozey-Boehm,shopping_net,937.62,2019-02-12 22:36:29,47.8342,-90.0476,48.433276,-89.726652,True
403ccecb728b6aa6398554ea6ae695a2,3520550088202337,fraud_Volkman-Predovic,shopping_net,891.97,2019-02-12 22:55:34,47.8342,-90.0476,48.796349,-90.504053,True
71dc3f62c15e9c17d7bad377a125fe7c,3520550088202337,fraud_Beer-Jast,kids_pets,20.54,2019-02-12 23:42:38,47.8342,-90.0476,47.374223,-89.823259,True
8d92726e7e9bd1b596b7ff119abbe38a,3520550088202337,fraud_Pacocha-Bauch,shopping_pos,1200.74,2019-02-12 23:49:17,47.8342,-90.0476,48.028376,-90.079949,True
9930ced846a4f3082235bf75f89e31cd,3520550088202337,fraud_Stiedemann Inc,misc_pos,8.24,2019-02-12 23:58:55,47.8342,-90.0476,47.120308,-89.314686,True
5cbc02d278772c54f6bb3ba585866dd0,3520550088202337,fraud_Rempel Inc,shopping_net,1078.8,2019-02-13 14:24:02,47.8342,-90.0476,47.707475,-91.040804,True
750eaa22b13b16f3191478a0ff1174c1,3520550088202337,fraud_Lebsack and Sons,misc_net,881.13,2019-02-13 14:24:53,47.8342,-90.0476,47.453881,-90.558396,True
edf9e2b2aaf6641b5a589794348f2c87,3520550088202337,fraud_Kuhic LLC,shopping_net,1002.04,2019-02-13 15:54:22,47.8342,-90.0476,47.389709,-89.244866,True
33e128b9d70432723bce307326f289f3,3520550088202337,"fraud_O'Connell, Botsford and Hand",home,228.96,2019-02-13 18:03:46,47.8342,-90.0476,48.340965,-89.461922,True
76c0b8581c37893ff1de24004c719cae,3520550088202337,fraud_Bednar Inc,travel,10.99,2019-02-13 18:34:05,47.8342,-90.0476,47.608453,-89.221899,True
7606f0c4f2d9461912b78c2861893c1e,3520550088202337,fraud_Schumm PLC,shopping_net,1292.21,2019-02-13 23:10:22,47.8342,-90.0476,47.704987,-89.581413,True
a4699e23922ca7a2a8d78f003cbfb07f,3520550088202337,"fraud_Schmeler, Bashirian and Price",shopping_net,1024.04,2019-02-13 23:54:01,47.8342,-90.0476,47.37106,-89.047686,True
55858d99de09396dfcd9457c2d81d6a3,3520550088202337,"fraud_Jenkins, Hauck and Friesen",gas_transport,80.73,2019-02-17 06:53:56,47.8342,-90.0476,48.223753,-90.085665,False
c441999e7a6fbb82de09cae66a8e5184,3520550088202337,"fraud_Lind, Huel and McClure",gas_transport,92.33,2019-02-17 07:06:48,47.8342,-90.0476,48.668746,-90.840763,False
e5e29be3145ff9edcc38cc7312997d11,3520550088202337,"fraud_Rutherford, Homenick and Bergstrom",grocery_net,2.78,2019-02-17 11:02:11,47.8342,-90.0476,48.309863,-89.258682,False
bc4c155fe6dd55813feb0bea70f639fe,3520550088202337,"fraud_Yost, Block and Koepp",misc_pos,185.2,2019-02-17 13:27:35,47.8342,-90.0476,48.174888,-90.244734,False
88a5250538f13e3f113ccc789fd1afa8,3520550088202337,"fraud_Schuppe, Nolan and Hoeger",shopping_pos,131.64,2019-02-17 18:01:48,47.8342,-90.0476,47.87631,-89.503108,False
4d4a1b02b69f33af3abb80ae36afe417,3520550088202337,"fraud_Lesch, D'Amore and Brown",food_dining,1.1,2019-02-17 23:33:23,47.8342,-90.0476,48.829037,-89.218999,False
8b0cd3372fd120816f3052437cd754aa,3520550088202337,fraud_Macejkovic-Lesch,shopping_pos,202.78,2019-02-18 13:21:01,47.8342,-90.0476,48.520594,-89.243089,False
1ea730e9f2f188cd77b51410020b38ad,3520550088202337,fraud_Johns-Hoeger,entertainment,140.47,2019-02-18 21:24:43,47.8342,-90.0476,47.294502,-90.939361,False
c440a0f0287f59509bbe1537d313c631,3520550088202337,fraud_Bartoletti-Wunsch,gas_transport,51.09,2019-02-19 01:18:58,47.8342,-90.0476,47.834779,-89.12236999999999,False
d4280abfecc71d5673083f32afa8c4d7,3520550088202337,"fraud_Hills, Hegmann and Schaefer",health_fitness,17.7,2019-02-21 14:50:05,47.8342,-90.0476,46.905823,-89.331528,False
81db7b4a792cdd9bee7c370cf1e7ce94,3520550088202337,fraud_Parisian and Sons,gas_transport,54.01,2019-02-23 11:49:14,47.8342,-90.0476,48.768581,-89.89124699999999,False
04c81e99b985358ea7878d991600a4a9,3520550088202337,"fraud_Robel, Cummerata and Prosacco",gas_transport,87.74,2019-02-25 11:27:36,47.8342,-90.0476,48.014636,-90.587265,False
c9b66c67df9a7b4811c4bd68d3a79b27,3520550088202337,fraud_Block-Hauck,travel,44.39,2019-02-25 13:42:58,47.8342,-90.0476,47.858746,-89.638818,False
c1fbb907ecb39ce61a78812f38e28b00,3520550088202337,fraud_Koss and Sons,gas_transport,80.42,2019-02-26 00:35:29,47.8342,-90.0476,47.639672,-91.004129,False
6c8042c73cffb7e4d3bfa9dde9841449,3520550088202337,fraud_Effertz LLC,entertainment,69.43,2019-02-26 13:02:11,47.8342,-90.0476,48.830763,-90.247605,False
0d4596d596d8b8521ebac4ff6836ffc8,3520550088202337,fraud_Champlin-Casper,home,51.63,2019-02-27 20:04:14,47.8342,-90.0476,48.56401,-90.407989,False
bbd49baf14f8fccd951eac526aba8f31,3520550088202337,"fraud_Lakin, Ferry and Beatty",food_dining,7.12,2019-02-28 21:39:04,47.8342,-90.0476,48.713786,-90.257185,False
a51b6b88bfd345de912de205fc4df62f,3520550088202337,fraud_Torphy-Kertzmann,health_fitness,23.65,2019-03-01 19:27:05,47.8342,-90.0476,48.407975,-89.333159,False
4ba8d06bcb8232701cc90a3402d3e988,3520550088202337,"fraud_Schaefer, Fay and Hilll",entertainment,105.68,2019-03-03 14:10:55,47.8342,-90.0476,47.717495,-90.177873,False
ab6e83d788f3dcb25fa68846995dd27c,3520550088202337,fraud_Volkman PLC,food_dining,2.49,2019-03-03 16:13:48,47.8342,-90.0476,47.339,-91.026693,False
1056cb647528a7f396405a90d0bdcd81,3520550088202337,fraud_Ziemann-Waters,health_fitness,3.54,2019-03-04 21:01:47,47.8342,-90.0476,48.230493,-90.022462,False
a54119caf1305dee9cb76b15d0dd79cb,3520550088202337,fraud_Barton LLC,kids_pets,9.49,2019-03-04 21:58:25,47.8342,-90.0476,47.167646000000005,-90.224518,False
b2e176307042dd06dfa8e22388168c97,3520550088202337,"fraud_Reinger, Weissnat and Strosin",food_dining,8.77,2019-03-05 16:10:18,47.8342,-90.0476,47.929789,-89.345396,False
aa5672717b82cc402d66944ae97a7aa3,3520550088202337,"fraud_Graham, Hegmann and Hammes",food_dining,2.69,2019-03-05 17:49:01,47.8342,-90.0476,47.661176,-89.52991800000001,False
da0c8768b0d742723302cac127a640a2,3520550088202337,fraud_Crona and Sons,kids_pets,154.15,2019-03-08 14:24:16,47.8342,-90.0476,47.142783,-90.961881,False
53928c3507bf0790650f9e005eb2d5ef,3520550088202337,"fraud_Stanton, Jakubowski and Baumbach",shopping_net,127.64,2019-03-09 14:08:51,47.8342,-90.0476,48.6847,-90.542062,False
2f3bbf8cba85b8da66b6fa0ea4ce04bb,3520550088202337,"fraud_Bahringer, Bergnaum and Quitzon",home,20.12,2019-03-09 18:44:52,47.8342,-90.0476,47.880503,-89.68650600000001,False
3e53b808cec6a86210b9a30d4a07267b,3520550088202337,"fraud_Olson, Becker and Koch",gas_transport,60.57,2019-03-10 01:47:24,47.8342,-90.0476,48.492787,-90.162076,False
924a0a240f0308eb9690e1aa0b48b566,3520550088202337,fraud_Brekke and Sons,gas_transport,61.75,2019-03-10 03:23:44,47.8342,-90.0476,46.971518,-89.520101,False
39420361e721008a6cf3c4eff26a648e,3520550088202337,"fraud_Hagenes, Kohler and Hoppe",food_dining,2.15,2019-03-10 14:53:28,47.8342,-90.0476,47.094522999999995,-89.313663,False
57c634eb99af04ba34893d4bc9cfd22d,3520550088202337,"fraud_Romaguera, Cruickshank and Greenholt",shopping_net,201.82,2019-03-11 21:34:17,47.8342,-90.0476,48.434375,-89.824595,False
5ba16908df80bc87cbe6592bb4c5ce00,3520550088202337,fraud_Zulauf LLC,personal_care,49.52,2019-03-12 18:36:28,47.8342,-90.0476,48.43227,-89.74570899999999,False
99b3963757d997b3787b924f93961459,3520550088202337,fraud_Rowe-Vandervort,grocery_net,16.3,2019-03-13 11:52:05,47.8342,-90.0476,48.509159,-90.929652,False
658bad3cb643b1f8902db191118bdb7f,3520550088202337,fraud_Torp-Labadie,gas_transport,70.1,2019-03-14 09:10:03,47.8342,-90.0476,48.279072,-89.214736,False
5d7a27afe56f0d1d096928b807428fc5,3520550088202337,fraud_Graham and Sons,health_fitness,9.9,2019-03-15 17:16:47,47.8342,-90.0476,47.488424,-90.332529,False
8be93e15e1ba8523e99c176a08f96504,3520550088202337,fraud_Crona and Sons,kids_pets,20.85,2019-03-16 22:52:38,47.8342,-90.0476,48.82897,-89.84187,False
b479356d4adeb17c36245388df263f55,3520550088202337,fraud_Romaguera Ltd,health_fitness,43.69,2019-03-16 23:25:26,47.8342,-90.0476,48.707527,-89.94407700000001,False
ccb34aaaf9619aca58f1a9eac8a75077,3520550088202337,fraud_Kutch LLC,gas_transport,84.72,2019-03-17 00:21:38,47.8342,-90.0476,46.926149,-89.812703,False
8207a38dfa99a9406c09c24ba9d92bd4,3520550088202337,"fraud_Zieme, Bode and Dooley",gas_transport,66.11,2019-03-17 07:15:24,47.8342,-90.0476,48.2051,-89.187861,False
ffaf68c005a3ea1db21592eced02352a,3520550088202337,fraud_Ledner-Pfannerstill,gas_transport,51.18,2019-03-17 10:28:22,47.8342,-90.0476,48.533502,-90.693128,False
53100f2e2605641bc5ecab0dbdf5c1ec,3520550088202337,fraud_Price Inc,shopping_net,421.93,2019-03-17 18:03:52,47.8342,-90.0476,47.033417,-90.428388,False
9019a3894e90d8a047a35192bb3b6f70,3520550088202337,fraud_Sawayn PLC,shopping_pos,132.4,2019-03-17 19:43:19,47.8342,-90.0476,47.142167,-90.275785,False
d75602e31431158faa9e67338d326363,3520550088202337,"fraud_Bernier, Streich and Jewess",grocery_net,4.02,2019-03-18 04:30:49,47.8342,-90.0476,47.018224,-89.599527,False
14d0b208952b51d76252b5f3a09fe9f5,3520550088202337,"fraud_Hills, Hegmann and Schaefer",health_fitness,93.76,2019-03-19 12:47:28,47.8342,-90.0476,48.218084000000005,-89.428674,False
8539db8a348aaf73b828602e0bff5c97,3520550088202337,fraud_Kris-Kertzmann,travel,6.54,2019-03-21 20:41:42,47.8342,-90.0476,47.988786,-89.67505799999999,False
8697fef0f553ba116fb824b906906f9b,3520550088202337,"fraud_Monahan, Hermann and Johns",travel,3.41,2019-03-22 15:42:45,47.8342,-90.0476,47.027171,-90.657305,False
f0001498d57bc8ccd4673bd27a7170c1,3520550088202337,fraud_Corwin-Collins,gas_transport,48.7,2019-03-23 09:20:01,47.8342,-90.0476,47.925308,-90.012675,False
69f9ee4d11ba88c7420afc7d066d97c8,3520550088202337,"fraud_Hagenes, Kohler and Hoppe",food_dining,9.29,2019-03-23 12:07:11,47.8342,-90.0476,48.32404,-90.993011,False
2eec76ebc21952b6874cf08096365d4e,3520550088202337,fraud_Berge LLC,gas_transport,60.75,2019-03-24 00:12:02,47.8342,-90.0476,48.439537,-90.485736,False
48948c48afba51cc1b7eaa70a75104e1,3520550088202337,fraud_Friesen-D'Amore,gas_transport,53.82,2019-03-24 01:46:01,47.8342,-90.0476,47.961240999999994,-89.523686,False
3aeca8caa1db6d8e9ed020856997ff2e,3520550088202337,"fraud_Streich, Hansen and Veum",gas_transport,71.88,2019-03-24 03:44:04,47.8342,-90.0476,48.224609,-90.318983,False
b8a50385a396c89d30e2d14c21e4bed1,3520550088202337,fraud_Feil-Morar,health_fitness,109.28,2019-03-24 12:09:34,47.8342,-90.0476,48.455851,-89.456942,False
2e77a0ec8c3af1b7a658e2be00e8dd50,3520550088202337,fraud_Bednar Inc,travel,4.74,2019-03-24 15:35:26,47.8342,-90.0476,48.828544,-89.05251,False
3010d352f121aa38ebfe51daa84afd71,3520550088202337,"fraud_Metz, Russel and Metz",kids_pets,138.27,2019-03-24 22:43:58,47.8342,-90.0476,48.111725,-89.767697,False
9e3d65a19edebda9c4c291d6ad40f9a9,3520550088202337,fraud_Bernhard Inc,gas_transport,53.02,2019-03-25 02:48:06,47.8342,-90.0476,47.379977,-89.291024,False
cd9eb2e3b3781b90733da8cdb3b322b3,3520550088202337,fraud_Bauch-Raynor,grocery_pos,57.62,2019-03-25 04:15:34,47.8342,-90.0476,46.970069,-90.634659,False
d167a8c7d4e425fd9ac8d73b768e06c6,3520550088202337,"fraud_Kutch, Hermiston and Farrell",gas_transport,61.01,2019-03-25 07:26:22,47.8342,-90.0476,47.394161,-90.489517,False
7544f0acdfdb189a1a263125ed37dfbe,3520550088202337,fraud_Thiel-Thiel,entertainment,106.24,2019-03-25 14:59:49,47.8342,-90.0476,48.36594,-90.11948,False
7f9cc379e8a3fe07ee0dd26532e15f25,3520550088202337,"fraud_Hermiston, Pacocha and Smith",health_fitness,301.17,2019-03-25 17:20:24,47.8342,-90.0476,48.239248,-89.507752,False
271d229196313f7525ef374076de3d24,3520550088202337,fraud_Cormier LLC,shopping_net,428.5,2019-03-26 17:11:38,47.8342,-90.0476,48.788540999999995,-90.849167,False
54ab82bfbb963a4abaac92af30111867,3520550088202337,fraud_Lemke-Gutmann,shopping_net,131.28,2019-03-27 16:49:18,47.8342,-90.0476,48.71313,-90.104904,False
47952a4d089c3c454e2ed350023171e6,3520550088202337,fraud_Fahey Inc,kids_pets,32.79,2019-03-28 13:37:18,47.8342,-90.0476,46.984406,-89.410754,False
e8f1acc9473bb5453c1bb21c3e9d54c6,3520550088202337,fraud_Wiza LLC,misc_pos,114.11,2019-03-28 15:59:51,47.8342,-90.0476,47.638371,-90.798874,False
3081c8a5b904c6aee54c29c2967a0347,3520550088202337,fraud_Beier LLC,entertainment,80.53,2019-03-28 19:20:53,47.8342,-90.0476,47.542376,-89.72832199999999,False
30affd9a0066bc84d17b29f586c86618,3520550088202337,fraud_Reilly and Sons,health_fitness,8.49,2019-03-29 13:43:34,47.8342,-90.0476,48.578847,-90.445346,False
8c5c07d7e498f8de9d83697ab65efd14,3520550088202337,fraud_Deckow-O'Conner,grocery_pos,58.97,2019-03-30 01:43:53,47.8342,-90.0476,48.562103,-90.744665,False
0ba1287dda2fd9896928be0670325ce6,3520550088202337,fraud_Flatley-Durgan,misc_net,52.75,2019-03-30 19:49:54,47.8342,-90.0476,48.169162,-91.026779,False
67bc8c9fd066f53705354f1349e25be2,3520550088202337,fraud_Bins-Rice,gas_transport,49.85,2019-03-31 08:51:28,47.8342,-90.0476,48.730715,-89.151938,False
9d940989f680192bdefc8ae4b748a876,3520550088202337,fraud_Goyette Inc,shopping_net,65.76,2019-03-31 14:16:04,47.8342,-90.0476,47.535727,-90.176146,False
43c9fc7620b9db0201c6a6530bf74207,3520550088202337,fraud_Auer LLC,personal_care,21.0,2019-03-31 15:14:15,47.8342,-90.0476,48.488063,-89.13258,False
3cbc1c8100898d92e9a16d02e321ebd9,3520550088202337,fraud_Kris-Kertzmann,travel,1.07,2019-03-31 23:32:05,47.8342,-90.0476,47.567151,-89.15597199999999,False
bd08a27ec9c49e8ba0238f4031ce6944,3520550088202337,"fraud_Parker, Nolan and Trantow",entertainment,54.29,2019-04-05 23:59:08,47.8342,-90.0476,47.628953,-89.37946600000001,False
d7dda9f8b83a054aee425a2084ca8d40,3520550088202337,fraud_Kling-Ernser,entertainment,125.8,2019-04-06 14:21:55,47.8342,-90.0476,47.208694,-90.121216,False
04a7535dd94c6fbda30a9a2936877ad3,3520550088202337,"fraud_Raynor, Feest and Miller",gas_transport,57.87,2019-04-07 00:30:35,47.8342,-90.0476,48.282115000000005,-90.617509,False
