transaction_id,card_number,merchant_name,merchant_category,amount,transaction_timestamp,cardholder_lat,cardholder_long,merchant_lat,merchant_long,is_fraud
4cae235350bb0d437d10263047df4499,38817501916673,"fraud_Heller, Gutmann and Zieme",grocery_pos,270.28,2019-01-30 01:41:50,35.4359,-81.3385,35.014237,-80.52194399999999,True
dc61f55dd6d4f86aac00a36c5c49f97d,4671727014157745,fraud_Schumm PLC,health_fitness,9.91,2019-12-31 20:16:04,40.8618,-85.6067,41.550417,-84.764652,False
f40c9330b2998901903455e69aa21e0c,676309913934,"fraud_Lehner, Mosciski and King",misc_net,7.53,2019-12-01 13:10:35,38.2352,-104.66,38.318493,-105.340801,False
a04a6a9a3d802b7fbd8528b0c1b76ce6,4452366298769043,fraud_Labadie LLC,personal_care,67.49,2019-04-18 15:30:02,32.0758,-96.701,32.394295,-96.092269,False
876d8c7ae212420bacbca03fd6b12904,630423337322,fraud_Beier and Sons,home,52.96,2019-07-25 15:48:55,48.8878,-118.2105,48.393443,-117.87788700000002,False
53738f91486b542c42ff13494bb8a8c9,4873783502705038,"fraud_Bahringer, Bergnaum and Quitzon",home,4.67,2019-06-07 12:00:56,48.4786,-122.3345,48.48767,-123.001502,False
5f9b0afad5542ac6810fb5270079fda2,213126662687660,fraud_Kerluke-Abshire,shopping_net,9.4,2020-05-09 23:22:19,27.5155,-99.4986,28.254605,-100.107697,False
f32d1f4b2a918f4c2f6acdc83033ee35,676173792455,"fraud_Zieme, Bode and Dooley",gas_transport,86.19,2019-12-07 10:55:06,34.0287,-118.4924,33.287851,-118.74097,False
4fd3149d68766a752a02ae6520cfb503,377113842678100,fraud_Bednar Group,misc_net,256.01,2019-09-18 04:41:25,39.4055,-75.3209,39.563298,-74.93776,False
4fab7756d54cd45a2f5409fb830a23e5,30092964733035,fraud_Kuvalis Ltd,gas_transport,56.95,2019-02-28 00:17:54,38.6207,-83.8067,38.115486,-84.310983,False
81834810d9bcb0a2c2b2f7e11ad66a15,4761403817546679245,fraud_McGlynn-Jaskolski,misc_pos,9.77,2019-03-14 17:44:25,36.3924,-91.9932,36.826916,-91.016987,False
d7e065808b6303bb8ab96a782b50f4af,379141394109214,fraud_Friesen Inc,shopping_pos,2.92,2019-05-10 03:36:58,33.8084,-81.5956,33.092585,-81.02395600000001,False
272f35e64faa76c7f8a7990bc20211bc,4561546772499,fraud_McGlynn-Heathcote,misc_net,9.82,2019-09-22 03:19:34,34.9889,-106.0609,34.524372,-106.842101,False
f87bc3fafeb5638554126ad835de57e5,3595192916105588,"fraud_Boehm, Block and Jakubowski",misc_pos,6.72,2020-01-07 23:51:10,35.0583,-79.008,35.22011,-78.068351,False
ce80a6c7aabad81c21b03b50af08b61f,30404291151692,fraud_Dooley-Thompson,misc_net,274.92,2020-06-04 01:13:57,43.0498,-78.851,42.543634999999995,-79.39188299999999,False
5c6bd70a595b7529e0f76b067bee46ce,3568736585751727,fraud_Torphy-Goyette,shopping_pos,119.99,2019-04-27 07:40:21,41.8114,-93.4855,41.755336,-93.024919,False
7a5b7b0bf728d44242ac7a26b99192fc,377550167323848,"fraud_Fadel, Mertz and Rippin",entertainment,29.94,2019-01-30 05:22:22,44.0948,-70.23899999999999,43.42055,-70.548354,False
65be2b986de42a1fb2c662ace19f200e,3590736522064285,fraud_Gottlieb Group,kids_pets,73.13,2020-01-10 15:10:15,34.5091,-92.4828,34.744547,-92.012642,False
62f18e972adb4e6013691ca66e09dd4c,4279161831637,"fraud_Mosciski, Ziemann and Farrell",shopping_net,5.24,2019-07-28 22:41:38,40.0246,-79.6955,40.661416,-79.850133,False
47f157662aac347188905618806ab887,30238755902988,fraud_Daugherty LLC,kids_pets,3.03,2019-12-22 16:52:32,30.592,-97.2893,30.656561,-96.879683,False
2b9e02dcdec55b6bace82467b883eab3,4708992452821239,fraud_Christiansen-Gusikowski,misc_pos,7.68,2019-12-29 02:01:11,35.8184,-91.3375,36.73236,-91.718624,False
132e62e38e842b164464260273b689c3,3502088871723054,fraud_Jast-McDermott,shopping_pos,34.03,2019-02-04 12:51:20,39.0298,-77.0793,39.223377,-77.112364,False
c428ba90a1185e635d84f7995f46d819,4586260469584,fraud_Jast-McDermott,shopping_pos,755.48,2019-02-02 10:16:19,40.1362,-95.2138,40.878541,-95.687868,False
58f4b6c7b0139bd3ec01e377dfe7d1b2,4755696071492,fraud_Ortiz Group,grocery_net,70.05,2019-12-12 02:20:52,32.9643,-96.6012,33.090022999999995,-96.078578,False
d1bb59cc6f2e8eb3b71d71d27e1fc55c,4102003771126577611,fraud_Koepp-Parker,grocery_pos,264.1,2019-12-04 01:53:21,32.9276,-97.2489,33.098306,-97.968694,True
ce8a07d8d20850a5a22fb2f7870aaaeb,343668971234893,fraud_Berge LLC,gas_transport,79.97,2019-04-30 08:08:53,33.9349,-80.8449,33.639664,-81.457838,False
ef457c719926aee0e580aa5cb955bc56,377264520876399,fraud_Turner and Sons,shopping_pos,20.09,2020-03-22 08:38:19,34.3424,-80.5,34.346041,-80.042299,False
03c594e5e9ec4bebd462bca81f470d3a,4797297220948468262,fraud_Bode-Rempel,kids_pets,55.47,2019-07-14 18:43:31,38.8938,-86.5246,39.589728,-85.719142,False
2be1b62fde2915f33bce57b02d424140,4424338559877976,fraud_Wilkinson PLC,kids_pets,14.24,2019-10-01 15:58:07,40.813,-83.4196,41.39438,-83.220713,False
1dcb2760aefdb62b648052afd19d22db,30131826429364,fraud_Friesen-Stamm,gas_transport,66.93,2019-11-30 04:47:10,35.9335,-84.1481,34.96907,-83.97833,False
a46ebfb20357d03c84b868b3582c4e87,4587577161160601,fraud_Lesch Ltd,shopping_pos,5.8,2019-02-19 21:45:55,44.0943,-69.4828,44.513268,-69.088202,False
71491d9a25df3e2a407af0fc9ee55de7,30234966027947,"fraud_Bahringer, Osinski and Block",food_dining,241.74,2019-09-11 21:56:51,43.9446,-88.0911,43.983393,-87.130452,False
ec798eec6c29ddaecbb1e7aafd8d138b,345389171551808,fraud_Koepp-Parker,grocery_pos,40.0,2019-12-08 00:01:35,33.9215,-89.6782,33.607003000000006,-89.69094799999999,False
2e8d858b5d634506f7ad237964176b63,3526826139003047,fraud_Hills-Witting,shopping_net,4.64,2019-12-08 11:21:41,44.2529,-85.01700000000001,44.959551,-85.791179,False
dbf6c06d3277438afdf7af883fb4285f,4716561796955522,fraud_Lynch-Wisozk,home,42.09,2019-06-30 18:43:08,48.2777,-112.8456,48.310513,-112.837535,False
241b73ac8380648d74bb770857ef61ff,676195318214,fraud_Christiansen-Gusikowski,misc_pos,380.77,2020-04-17 21:58:23,29.6047,-96.5249,29.771592,-96.543923,False
3143b9b06d7bd984ac83aff3ac5721c3,4365382885912355,"fraud_Kovacek, Dibbert and Ondricka",grocery_pos,312.51,2019-11-20 22:18:56,48.1439,-92.8561,48.488032,-92.519786,True
d55b4c790adace9b733485b37e83d7a4,38052002992326,fraud_Predovic Inc,shopping_net,1080.2,2019-09-28 23:48:26,30.33,-95.0202,30.182665000000004,-94.510442,True
b467b0d98ba0297fc9b58ecf05987b88,4710826438164847414,fraud_Gottlieb Group,kids_pets,36.75,2019-08-22 18:17:14,48.8328,-108.3961,48.301332,-107.42023799999998,False
d985f6e8198732780a1ee9669ad0417f,3595111028444131,fraud_Bednar Group,misc_net,834.52,2019-07-26 22:16:39,36.0434,-90.2907,35.056914,-89.906683,True
2d792d45e07c94d65adbc42091f5428b,30150717898388,fraud_Windler LLC,kids_pets,18.84,2020-02-23 12:57:30,34.7031,-86.3068,35.676574,-86.47747700000001,False
be90bac95f54e81e466f5eb6491e9d97,344709867813900,"fraud_Streich, Dietrich and Barton",shopping_net,13.69,2019-06-06 18:41:11,27.4703,-81.4872,27.444348,-81.855756,False
eef48a0c13194f0d5b57b79442e699d5,30238755902988,fraud_Parisian and Sons,gas_transport,48.81,2020-03-17 09:48:44,30.592,-97.2893,31.007634000000003,-97.846332,False
899c32e8a7baeabae54485e830cdc08f,213175487106448,fraud_O'Connell-Ullrich,home,70.29,2020-03-28 13:15:54,33.0771,-99.959,33.323253,-100.700601,False
1ff5e58319bc1883c66d9777dc99523f,374238209524200,"fraud_Rodriguez, Yost and Jenkins",misc_net,8.55,2019-09-05 07:01:22,45.0838,-120.6649,44.65727,-120.518377,False
85788fe7d777af4ff001ba6544a0fa8b,349612764943496,fraud_Swift PLC,kids_pets,62.79,2020-03-28 20:15:24,37.1046,-83.5706,37.604845000000005,-83.032309,False
f9ad058a47193ef05c04ec4ee761b304,4951647200979051,"fraud_Raynor, Feest and Miller",gas_transport,59.05,2019-04-30 07:59:31,37.9943,-88.9417,37.929163,-88.964212,False
ca8d48f99364ef219930e57b863babf1,6526955903501879,"fraud_Connelly, Reichert and Fritsch",gas_transport,8.45,2019-01-10 02:55:38,26.3304,-81.5871,25.568094,-80.79047,True
51b99f6108d4fedc7f077a073c6c0e4c,3506042666828517,fraud_Kutch-Ferry,home,107.96,2019-06-13 19:32:23,38.1372,-81.5962,37.681096,-82.177222,False
2c7b3f9cb77729c1c572a1d9aa0bf30b,4497451418073897078,fraud_Osinski Inc,personal_care,135.83,2019-03-11 15:23:40,32.5317,-92.176,32.828745,-92.902067,False
ff8368895be5ce7e21492d2b8e2a9f20,30242921189660,fraud_Skiles LLC,home,21.55,2019-07-18 21:57:24,45.3637,-84.4695,44.565687,-83.535909,False
d11689ccab681df21cea7c31b7cfe50b,6011504998544485,fraud_Medhurst Inc,home,40.43,2020-05-26 12:14:53,32.5104,-86.8138,31.589749,-86.44251,False
0828275e761ab49b78b18f845964951b,30270432095985,fraud_White and Sons,home,35.06,2019-10-15 18:23:29,40.6761,-91.0391,40.138115,-91.559257,False
650e22072b8b52bc6d4529ec01feb8dc,4926376199189801,fraud_Sporer-Keebler,personal_care,50.45,2019-12-19 13:34:02,36.3011,-91.5281,37.135701,-91.172062,False
80d4171e732724107c54f9c3bb1383e8,676309913934,"fraud_Schuppe, Nolan and Hoeger",shopping_pos,9.93,2020-06-06 16:40:16,38.2352,-104.66,38.675022,-105.236626,False
b3b79a57a261a38299415613aef7e30a,30266994494236,"fraud_Hettinger, McCullough and Fay",home,38.72,2019-03-24 14:33:19,37.1349,-77.7364,36.26155,-78.176857,False
dd98765f9be9c8f586cd2c80e9541282,36913587729122,fraud_Goodwin-Nitzsche,grocery_pos,185.04,2020-03-12 05:18:57,43.6498,-116.4306,43.409119,-117.056481,False
c33f937520c6ccffce5d7481d3624fc4,4464457352619,fraud_Bins-Howell,personal_care,5.39,2020-05-16 21:34:47,29.8826,-84.5964,29.187751,-85.202066,False
50a63a500791a8effbf19dc44e46915f,3508104404056005,fraud_Abshire PLC,entertainment,7.87,2019-12-28 17:53:30,42.8035,-88.4092,42.772725,-88.023229,False
758b7b7b48613ba4f2ffc19943cfe050,3549202406645667,"fraud_Langworth, Boehm and Gulgowski",shopping_net,173.21,2019-08-27 02:02:43,43.5835,-70.3457,44.025721,-69.98530600000001,False
968446455de2cd06885b9562e4463c08,4716561796955522,"fraud_Kerluke, Kertzmann and Wiza",misc_net,10.49,2019-07-01 03:28:26,48.2777,-112.8456,48.262302000000005,-112.403316,False
9863253e769493944c108bf56d187793,6573561108825071,fraud_Friesen Inc,shopping_pos,1.03,2020-05-23 07:46:37,36.2395,-95.9596,36.331618,-95.006265,False
c5e898e64b21ae9a898bc3c97555c177,630469040731,"fraud_Olson, Becker and Koch",gas_transport,51.28,2019-04-05 06:49:08,45.67100000000001,-121.8686,45.668759,-122.794025,False
6fb9f913a9faff395ae79e4eb9112d3d,3533742182628021,fraud_Murray Ltd,grocery_net,22.21,2019-08-11 06:39:58,32.8357,-79.8217,33.704209000000006,-80.271114,False
99ccacd84f6e31bf55db72165b2d31fb,3592325941359225,"fraud_Hintz, Bauch and Smith",health_fitness,22.39,2019-02-28 16:53:59,37.2876,-77.295,36.385715999999995,-77.861216,False
56e4b5959328b5fdee892bacbcec8ca0,3533742182628021,fraud_Hamill-D'Amore,health_fitness,1.36,2019-09-01 12:53:10,32.8357,-79.8217,33.649977,-80.627933,False
48486f5aefde46beb728dd2fe649093d,4476840372112,fraud_O'Connell-Ullrich,home,12.02,2019-12-22 19:57:08,34.6689,-86.2296,34.843156,-85.947012,False
c07b20b511395b676780b0dde09e7a37,676173792455,"fraud_Torp, Muller and Borer",health_fitness,7.68,2019-07-03 21:17:17,34.0287,-118.4924,33.185675,-118.907616,False
511051f3b44537791d153514f703b4bb,38797410705641,fraud_Dare-Gibson,health_fitness,78.05,2019-08-05 16:55:55,42.4069,-74.1528,43.376382,-74.300402,False
d7897d2cc90ec74ea74b60e509c57e01,4259996134423,"fraud_Lockman, West and Runte",grocery_pos,132.56,2019-05-05 00:47:47,38.1485,-98.6408,38.904694,-99.021101,False
1546fc7fd52db6f8460a24f1c6a6b103,4266200684857219,fraud_Johnston-Casper,travel,1.06,2020-06-05 19:00:30,40.201,-98.0684,40.9799,-98.823706,False
e25ec99bd57e12107163d03480d7ffc0,4979422371139333,"fraud_Kutch, Steuber and Gerhold",food_dining,103.92,2020-03-08 13:36:50,41.4193,-99.3844,42.062659,-99.981991,False
d4831a237dada7f3f4389ee0667ef4ce,2383461948823908,fraud_Schimmel-Olson,kids_pets,86.66,2019-02-17 15:42:14,43.745,-70.9092,42.746697999999995,-70.326249,False
f5af81bd124bb0fcd9ebbd24e5d27cb7,4755696071492,"fraud_Reilly, Heaney and Cole",gas_transport,98.57,2019-08-27 05:48:23,32.9643,-96.6012,33.074532,-95.629691,False
1bea6898a7f1ed0c5e4aff3facbd70a2,345933964507467,"fraud_Schuppe, Nolan and Hoeger",shopping_pos,8.63,2019-06-03 21:35:56,38.4121,-75.2811,38.763241,-75.020905,False
d5d16e2aa51e914dfc3e594ab34d94a4,630424987505,fraud_Dickinson-Rempel,misc_pos,8.17,2020-02-15 22:22:29,39.1505,-79.503,39.526734000000005,-79.940574,False
22c2a0ce158d238d7e478423d838b15b,2231186809828225,"fraud_Schumm, Bauch and Ondricka",grocery_pos,80.8,2019-07-29 11:35:57,32.0913,-83.7922,32.635051000000004,-82.803565,False
46ac4265e72d02f0bb0cfb9dbd2141fe,36192615525683,fraud_Gulgowski LLC,home,76.07,2020-03-21 21:19:55,35.1506,-106.569,35.148827000000004,-105.914134,False
bb69e08a96d1f2e58ccfb2437350e5e6,372509258176510,"fraud_Towne, Greenholt and Koepp",shopping_net,3.11,2019-05-21 17:51:01,42.9147,-83.4845,41.971892,-83.448476,False
4665e328a3447c911d6b96005d6b2669,3567697931646329,fraud_Hudson-Grady,shopping_pos,1.95,2019-12-07 15:45:03,42.247,-73.7552,42.459934999999994,-74.009629,False
d04c16f202cd5545bfb365a5abf7c4a6,180048185037117,fraud_Heathcote LLC,shopping_net,619.93,2019-07-12 14:02:40,40.6152,-74.415,40.638536,-74.818881,False
077777ca4f0a41b639f1f566afb2b475,3560797065840735,fraud_Harris Inc,gas_transport,70.87,2019-07-29 00:15:15,46.1838,-101.2589,46.872523,-100.867607,False
bde8216c1a143771c3a004f7115e20ab,4260128500325,fraud_Haag-Blanda,food_dining,8.98,2019-09-02 23:40:41,37.2409,-82.7696,37.963156,-82.06823100000001,False
642ae61d9b8c5376f8d970300a3a5204,6564459919350820,fraud_Eichmann-Kilback,home,14.16,2020-01-19 22:27:09,42.5545,-90.3508,42.890894,-90.093006,False
12e4f3f25a5273d72c735fe9a13e0666,30273037698427,fraud_Rempel PLC,grocery_net,18.99,2019-04-20 04:37:41,35.5762,-91.4539,35.193075,-92.353015,False
08b2ea7d519a704173803f4021b10eb4,30235438713303,"fraud_Wintheiser, Dietrich and Schimmel",misc_pos,27.22,2019-09-02 21:51:16,38.5072,-81.89,38.726583000000005,-82.07097399999999,False
062395d63146aca5fa7ad2aaa4077b07,180048185037117,fraud_Schaefer Ltd,kids_pets,14.68,2019-08-30 22:23:50,40.6152,-74.415,40.710206,-74.771286,False
f617401baa7426b11d55696d31ef0829,38797410705641,fraud_Kiehn-Emmerich,grocery_pos,108.94,2019-07-17 05:39:17,42.4069,-74.1528,43.152951,-74.889674,False
a0f9fc6a3ad65dc8275d2924368930cb,6011893664860915,"fraud_Nicolas, Hills and McGlynn",entertainment,60.56,2019-03-03 12:30:07,39.5994,-105.0044,39.526140000000005,-104.616672,False
77108905ba2ecd284028222f6825b462,4598025465633,fraud_Padberg-Welch,grocery_pos,304.86,2019-11-02 23:55:45,40.7687,-80.3592,40.34844,-80.121801,True
6f33ff5047dc49f178e610e7bbbed4f7,6011109736646996,fraud_Wiza LLC,misc_pos,1.8,2019-10-19 07:37:39,34.2651,-77.867,35.027873,-78.318331,False
a4e17c6c28fbdadd9aa9022334b19aa1,4069975342931683,fraud_Jast Ltd,shopping_net,9.06,2020-06-06 13:11:26,38.4257,-81.9943,38.681578,-82.151719,False
4e59f9c9c2483e7f0e90eae88953cad9,6564459919350820,fraud_Strosin-Cruickshank,grocery_pos,307.71,2020-06-20 23:17:07,42.5545,-90.3508,42.709068,-90.311771,True
9c519243d9109a5a4beb7a5edeb8a7ad,6011399591920186,fraud_Gibson-Deckow,entertainment,41.05,2019-07-22 14:04:48,42.1001,-73.3611,42.39088,-72.537752,False
6761de22a2e0ad243bde55f1fe9f142e,3559723917628303,fraud_Mohr-Bayer,shopping_net,88.7,2019-11-22 09:04:36,42.4048,-88.3054,42.297607,-87.982782,False
002632aefdf6eb0d7144c75181ae157b,373043435942726,"fraud_Reichert, Rowe and Mraz",shopping_net,99.16,2020-05-19 00:55:43,29.479,-95.9681,30.019293,-96.366327,False
181ffa47780d9abc5053e45b0ca3e441,3583635130604947,"fraud_Goldner, Kovacek and Abbott",grocery_pos,182.74,2019-06-30 10:40:24,40.0369,-75.0664,40.890465,-75.075629,False
3ccaa4c4f883fa54be6cf87cc583a94b,6011381817520024,"fraud_Schiller, Blanda and Johnson",home,53.42,2019-06-01 22:01:58,41.6423,-104.1974,41.78655,-103.72741,False
448573c0038ce68b3601a6e8ba00d0d2,4777065439639721,"fraud_Moore, Dibbert and Koepp",misc_net,65.8,2019-05-14 00:22:52,40.1334,-75.4536,40.403619,-76.37012,False
67d044d5099bcdd36bbb6157b790a61b,379141394109214,fraud_Cummings LLC,gas_transport,40.85,2019-04-18 11:27:48,33.8084,-81.5956,33.38748,-81.809627,False
4fbeff2834a84533c1e8ad03c5140f6a,3551217896304745,fraud_Gaylord-Powlowski,home,97.86,2019-09-21 19:14:52,44.232,-74.4905,44.519509,-75.40567,False
581457ffa3420d7eb7db0dab5f2061fe,60487002085,"fraud_Schultz, Simonis and Little",grocery_pos,38.5,2020-02-12 04:28:36,32.3739,-90.1293,32.946021,-90.786817,False
ded1bee3e78e103312b5e08b7d6eb568,4607072969078276,fraud_Waelchi Inc,kids_pets,41.42,2019-07-20 12:11:15,35.8985,-97.2607,35.116943,-97.658422,False
799ad7b8b8f26de867ef481893ff7f93,3543299015720986,fraud_Morissette LLC,entertainment,455.12,2020-01-27 02:12:04,36.8809,-82.0956,37.133808,-82.221587,True
175fa072699f4104d948ef7bac9e9b9a,3521417320836166,fraud_Price Inc,shopping_net,503.23,2019-07-21 21:30:18,39.849,-86.272,39.407817,-86.37163100000001,False
6cdca9ecb5155cb95dbd7d8ddd2c970c,4383521454815,fraud_Ruecker-Mayert,kids_pets,108.75,2019-12-01 13:24:19,39.9347,-86.1633,39.27514,-86.202619,False
a12f201e16d1c78eb8461e05269055d5,4605902936394,fraud_Crooks and Sons,personal_care,23.03,2019-08-28 13:58:57,32.876999999999995,-96.708,33.037197,-95.743787,False
e1110d0abee0fb721edf50573f375814,4715741951931168360,fraud_Pollich LLC,home,1.96,2019-12-08 12:21:43,36.6966,-96.7869,36.936172,-96.35381,False
8a7c827573db8d61116683a4c08e7528,3585740823295298,fraud_Schmeler Inc,misc_pos,70.9,2020-06-03 12:58:50,34.2956,-99.7494,35.288747,-99.824435,False
ac1b74685e9b8758154100ac9961449c,3558652751678952,fraud_Bahringer-Streich,food_dining,43.09,2019-06-21 05:48:06,32.6205,-94.2,32.289998,-93.84484,False
0452273f2f95e89d19aea31b377800fc,30551643947183,fraud_Spencer-Runolfsson,misc_pos,78.77,2019-07-03 09:47:28,35.1836,-81.4552,34.885016,-81.862226,False
3962e76f6b36138c4466baa9c97146bb,3564839259330465,fraud_Jast-McDermott,shopping_pos,177.01,2019-10-13 07:56:12,38.046,-122.1866,38.330246,-121.50323,False
974ae65fca36c9326f1e94ad42e380d2,3560318482131952,fraud_Ruecker-Mayert,kids_pets,18.11,2019-08-03 16:46:45,34.4793,-87.4769,34.967859000000004,-86.694301,False
7928e98b39eb0b37b6cfb82825e131a0,373043435942726,fraud_Schmidt-Larkin,home,80.53,2019-03-31 21:31:07,29.479,-95.9681,29.591353,-96.308404,False
09701d0a270e54742960c2876208c23c,30135235368675,fraud_Friesen Inc,shopping_pos,33.49,2019-07-24 19:56:22,39.1412,-94.3515,39.545681,-95.29634,False
0207ef07a840501faaaff5c566d0345b,371226440126102,fraud_McGlynn-Heathcote,misc_net,69.05,2019-03-25 14:46:42,38.9311,-89.2463,38.181346999999995,-89.066057,False
84925b6d612714041f73d7b5d11674df,4477156602511939689,fraud_Smitham-Schiller,grocery_net,32.67,2019-07-21 06:40:10,40.3928,-111.7941,39.541258,-111.363615,False
0ae742e92de04b1e582660ee6bb6da97,370612217861404,fraud_Gerhold LLC,home,85.77,2020-03-29 14:10:38,40.1159,-74.8536,39.970894,-74.621677,False
411de7127747adb4155c9f36e05537a4,3562264947797243,fraud_Bogisich-Weimann,kids_pets,16.73,2019-12-16 14:01:36,37.6047,-85.4251,36.931811,-85.745508,False
ef2a504a994f1ce5186c8880f5e6e295,374125201044065,fraud_Pouros-Haag,shopping_pos,6.55,2019-12-11 08:43:44,38.9757,-77.0282,39.941887,-77.927153,False
f5dad8e2d7c39d81502d846a20286659,30518206766474,fraud_Lind-Buckridge,entertainment,85.81,2020-04-03 13:10:06,36.7154,-89.6287,36.53995,-89.857416,False
1da08d09aae65b51f43826d7321a24cb,3590736522064285,fraud_Swift PLC,kids_pets,32.48,2020-01-22 16:25:11,34.5091,-92.4828,35.250875,-93.285576,False
aeffb7210f296c7b9096f247edfa45e0,630451534402,"fraud_Robel, Cummerata and Prosacco",gas_transport,64.36,2019-06-14 03:55:02,46.3535,-86.6345,47.162317,-86.469705,False
1bcfde3ae5fd29d22edcd4f72df396cd,60422928733,fraud_Leannon-Nikolaus,travel,2.29,2019-02-25 20:01:10,33.6028,-81.9748,32.978286,-81.286281,False
a91915e7fd109b4e153f401043121a9a,4561892980175,fraud_Kemmer-Buckridge,misc_pos,222.42,2019-01-29 03:42:49,39.596,-86.1309,38.96555,-85.243505,False
2c07a54726850cc22c96341fd7e4b62b,60490596305,fraud_Cummerata-Jones,gas_transport,50.7,2020-03-22 01:00:51,34.8838,-90.7666,34.029973,-90.232747,False
bd91c474ace2a557016d7111000b11cc,30404291151692,"fraud_Swaniawski, Lowe and Robel",shopping_pos,8.15,2019-04-13 18:13:39,43.0498,-78.851,42.882364,-79.426767,False
a5c2f54df75a53ee9a641a8c8f773a59,4259996134423,fraud_Nader-Heller,misc_net,748.8,2020-04-20 22:17:10,38.1485,-98.6408,37.571659999999994,-98.413803,True
607394d46c81f3be9463e27f1cc7ce59,6011231546538393,fraud_Stamm-Witting,shopping_net,1030.92,2019-10-09 22:21:43,40.9115,-74.414,40.601648,-74.677367,True
17b19b638a84495b28677e1072c4ea24,30044330818990,fraud_DuBuque LLC,grocery_pos,176.63,2019-01-01 10:45:15,26.4722,-81.8122,26.258936,-81.972659,False
2e3078d286059aff729bbe08bab4de91,4279161831637,fraud_Kutch LLC,gas_transport,70.09,2019-07-15 03:51:21,40.0246,-79.6955,39.111755,-78.767656,False
46b419e63954fa0337c88db8fa8c4480,676298633337,fraud_Wuckert-Goldner,home,21.36,2019-12-16 16:31:59,39.4125,-80.6352,39.488852,-81.50616,False
0e124337b1f23dea0691c60ce219800f,4378993458389626,"fraud_Stehr, Jewess and Schimmel",misc_net,551.05,2019-06-26 12:34:36,43.9742,-71.1503,43.002114,-71.623465,False
ebb2c6afc71ccd2328b3026cc47b1a87,3565943051129759,fraud_Boyer PLC,shopping_net,8.97,2019-03-11 09:52:08,42.4657,-93.8262,43.056213,-93.391885,False
6475d77100f740e7857f420890d98694,347073228412010,"fraud_Ritchie, Bradtke and Stiedemann",travel,444.29,2020-06-20 19:20:42,44.6873,-104.4414,44.346982,-103.927434,False
439b5515d60885d680141c66aed5a0c0,2288748891690227,"fraud_O'Reilly, Mohr and Purdy",home,3.78,2019-09-01 16:29:18,35.0561,-106.5506,36.020097,-107.11228,False
db194959b156dee693d5599a2ec54382,5144043920225212,"fraud_Streich, Dietrich and Barton",shopping_net,994.0,2019-04-03 23:48:32,36.4657,-81.814,37.324006,-80.905928,True
2b0422f31461be588cf2f8305861e8e7,3545109339866548,fraud_Boyer-Reichert,shopping_net,8.91,2019-06-16 19:38:07,33.4783,-90.5142,33.267534999999995,-90.903386,False
1b42716cd42adb46880ad0bd348d3ca4,6538441737335434,fraud_Schoen Ltd,kids_pets,59.1,2019-04-20 14:28:24,41.3851,-80.1752,41.539556,-79.773765,False
ef2671c572a29e3d0d8dc01368995b50,3519232971341141,"fraud_Lakin, Ferry and Beatty",food_dining,13.04,2019-12-14 12:00:23,40.4731,-80.9596,40.732064,-81.485095,False
89df091b059de84ad6004832ff77d5d8,2348245054386329,"fraud_Jones, Sawayn and Romaguera",misc_net,843.44,2019-01-12 22:02:44,42.1767,-79.9416,42.665706,-80.06485699999999,True
b1ce0fcddee503ed8d3ead8c2c8a29b2,30103132002433,fraud_Gleason and Sons,kids_pets,28.76,2019-03-22 16:40:07,41.0001,-78.2357,40.295292,-77.249814,False
